OWPP_BE,L_BE,OWPP_DE,L_DE,OWPP_DK,L_DK,OWPP_GB,L_GB,OWPP_NL,L_NL,OWPP_NO,L_NO
BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load
0.086411962,0.637686049,0.289850326,0.567420541,0.62741529,0.616178522,0.229793736,0.50038962,0.084098887,0.495743965,0.324585635,0.696246819
0.060083551,0.676284977,0.265679756,0.609244925,0.612835613,0.638214784,0.251642475,0.518931267,0.136305923,0.511471977,0.341160221,0.699427481
0.043964679,0.706132169,0.307765369,0.649200481,0.582010221,0.639051604,0.282582124,0.548574417,0.165957129,0.513129526,0.363950276,0.702449109
0.025915079,0.743302243,0.325942423,0.682587954,0.536842819,0.638772664,0.307333843,0.564116523,0.190529539,0.511359813,0.382596685,0.694974555
0.016164184,0.768783489,0.333245996,0.682601545,0.518443043,0.648535565,0.322307105,0.577705191,0.202927777,0.499869141,0.412983425,0.705311705
0.010686972,0.762790236,0.38034258,0.667178612,0.416049498,0.685355649,0.329258976,0.597303615,0.341773097,0.47604033,0.481353591,0.684001272
0.006054109,0.762055963,0.457603249,0.657786899,0.424518416,0.706555091,0.323834989,0.599182332,0.615355889,0.4583432,0.572513812,0.659351145
0,0.70720381,0.538237317,0.644375505,0.381021746,0.748953975,0.313368984,0.603772376,0.702367615,0.458679694,0.611878453,0.658396947
0,0.692081762,0.584122097,0.636540017,0.418019068,0.748953975,0.302521008,0.625601776,0.722757487,0.480838495,0.572513812,0.665076336
0,0.707084739,0.682605705,0.652306135,0.472823385,0.776569038,0.282811306,0.664072758,0.727836284,0.537992747,0.538674033,0.674459288
0,0.729946418,0.731831134,0.68945505,0.335933922,0.666387727,0.253781513,0.709706344,0.752856823,0.58322013,0.497928177,0.682410941
0.000876398,0.751934908,0.748599876,0.703464468,0.555414384,0.643793584,0.209778457,0.719793768,0.747031145,0.615934895,0.410220994,0.723759542
0.011310287,0.739174439,0.772704942,0.693416966,0.584627862,0.648535565,0.183269672,0.732197564,0.736798865,0.629581625,0.383977901,0.735209924
0.029913576,0.726394126,0.79569646,0.672978777,0.546882545,0.626778243,0.169060351,0.715139676,0.67801927,0.605977143,0.345303867,0.743161578
0.090855842,0.71151022,0.784757476,0.660379474,0.496301693,0.617015342,0.162032086,0.67710635,0.667114796,0.574346639,0.330801105,0.738708651
0.174827594,0.693431236,0.765958144,0.615989698,0.336519561,0.590794979,0.153628724,0.61600538,0.565016058,0.532733459,0.340469613,0.709764631
0.231919455,0.64836277,0.834244915,0.596791731,0.451443249,0.593026499,0.146142093,0.542116331,0.536111734,0.505926046,0.408149171,0.689885496
0.315924362,0.633677317,0.844921888,0.580081005,0.474068715,0.59748954,0.127425516,0.515301929,0.517514377,0.485449719,0.441298343,0.671119593
0.429484771,0.615558643,0.835882488,0.573733784,0.479260709,0.59832636,0.120855615,0.521429105,0.516618119,0.474208303,0.446823204,0.671119593
0.651635648,0.612800159,0.850456883,0.583234229,0.432218729,0.60083682,0.117952636,0.527289418,0.504892076,0.474145989,0.451657459,0.672709924
0.857562663,0.611549911,0.787082828,0.603947646,0.428938608,0.615341702,0.116348358,0.521397082,0.557920681,0.476800558,0.397790055,0.690998728
0.854683701,0.655705497,0.702518586,0.648768952,0.485577068,0.649093445,0.11749427,0.513540633,0.535738293,0.497688157,0.373618785,0.722964377
0.867605322,0.734768803,0.671502964,0.74720865,0.466922307,0.738075314,0.113368984,0.513359166,0.579132123,0.55921684,0.471685083,0.768447837
0.90955307,0.805397896,0.68565159,0.80569619,0.366057572,0.907112971,0.105423988,0.61376373,0.640525805,0.636822493,0.406767956,0.838422392
0.921273374,0.838539393,0.660432974,0.840160787,0.485691851,0.916317992,0.096333079,0.717125137,0.594592576,0.640199903,0.466160221,0.855756997
0.872115512,0.867930145,0.533750368,0.844414921,0.553371505,0.842677824,0.087929717,0.76329245,0.605198297,0.581774449,0.481353591,0.788804071
0.794407851,0.870529867,0.480856778,0.861635327,0.639893575,0.824546722,0.08105424,0.741164163,0.544103368,0.5095901,0.476519337,0.811704835
0.805353433,0.870926771,0.423639996,0.869895549,0.628628433,0.889260809,0.073262032,0.690705693,0.523713496,0.473672404,0.544889503,0.766380407
0.720653375,0.874717206,0.443749386,0.864503129,0.663040023,0.894560669,0.064018335,0.660859726,0.46291732,0.43587283,0.491712707,0.765426209
0.726264312,0.850109149,0.450299676,0.862861958,0.690342437,0.89846583,0.059969442,0.650516113,0.460228546,0.410536024,0.522099448,0.756043257
0.740824897,0.844254812,0.461304163,0.840266121,0.629621983,0.912412831,0.060275019,0.634472305,0.308312794,0.405102257,0.477209945,0.746978372
0.766387428,0.792081762,0.47977598,0.821108929,0.628936741,0.89511855,0.062337662,0.615033998,0.290163567,0.423883648,0.573895028,0.711832061
0.837735953,0.782059933,0.482887368,0.81091192,0.640550093,0.90153417,0.068220015,0.612568184,0.393083875,0.467540722,0.67058011,0.676367684
0.855585518,0.789104981,0.503586284,0.810334282,0.715389677,0.911297071,0.075171887,0.654487036,0.378146239,0.549296477,0.548342541,0.694656489
0.869018832,0.805139909,0.586283693,0.823025328,0.744256679,0.90320781,0.085485103,0.707699534,0.349914109,0.60289884,0.468232044,0.705629771
0.729284735,0.802480651,0.566370812,0.840983072,0.428524004,0.854672245,0.090068755,0.746053095,0.317648816,0.66103765,0.412983425,0.721533079
0.582158172,0.800555666,0.563947205,0.829019171,0.213195286,0.841283124,0.111459129,0.761435083,0.281649115,0.685290196,0.371546961,0.738708651
0.469148137,0.77320897,0.56090132,0.777874428,0.264445559,0.786889819,0.141787624,0.753728077,0.209649712,0.661162278,0.305248619,0.736482188
0.552451262,0.765905934,0.574853437,0.742951118,0.56535233,0.770711297,0.177540107,0.697505364,0.092389275,0.619860666,0.20718232,0.729643766
0.632328367,0.747271284,0.521796089,0.697834198,0.436956645,0.648256625,0.206799083,0.613496867,0.087982672,0.580602949,0.145027624,0.718034351
0.71739092,0.708712046,0.595388596,0.66833049,0.296989823,0.656624826,0.229717341,0.524876976,0.175666592,0.544149354,0.099447514,0.698791349
0.747722249,0.677257392,0.60904595,0.65362111,0.240138724,0.684797768,0.2289534,0.492842732,0.137949063,0.517890303,0.037292818,0.69576972
0.711468326,0.6583846,0.542495005,0.646366657,0.238323965,0.687029289,0.236898396,0.500112082,0.138173127,0.505464924,0.01519337,0.705947837
0.839413598,0.650486208,0.475223529,0.642928013,0.33687166,0.669735007,0.25026738,0.51896329,0.141085966,0.503483344,0.011740331,0.698950382
0.879071438,0.660964477,0.403661612,0.664256444,0.309373984,0.692050209,0.261191749,0.510925374,0.148031967,0.504604993,0.017265193,0.706424936
0.89301976,0.697896408,0.364589133,0.707018641,0.329182296,0.764574616,0.270741024,0.501254256,0.149899171,0.521379878,0.054558011,0.723600509
0.917134521,0.767751538,0.31480693,0.795441417,0.239840265,0.848535565,0.284644767,0.52288084,0.166704011,0.583569087,0.110497238,0.810909669
0.934134212,0.824211153,0.289195297,0.848906905,0.098196349,0.828172943,0.306111536,0.627064186,0.160056763,0.660327272,0.160911602,0.815044529
0.935269219,0.8554872,0.229325648,0.873208473,0.057670103,0.848256625,0.316959511,0.696000256,0.227052058,0.650244893,0.193370166,0.822996183
0.939389284,0.886366343,0.199161563,0.877353875,0.05462746,0.858856346,0.34025974,0.721693833,0.344013743,0.58902778,0.241022099,0.803912214
0.923794262,0.882556063,0.178200635,0.873711358,0.015313676,0.812552301,0.368220015,0.751956106,0.395249832,0.526302671,0.267955801,0.782283715
0.864908713,0.875054574,0.209118003,0.881281813,0.0149127,0.806415621,0.387700535,0.761840715,0.444992158,0.501726093,0.282458564,0.771628499
0.810363158,0.848382616,0.30779812,0.883357911,0.030955581,0.79944212,0.405805959,0.771874766,0.443349018,0.46847543,0.290055249,0.775604326
0.85879603,0.833081961,0.336521141,0.861156227,0.108351426,0.807531381,0.416959511,0.762267696,0.404436478,0.443699448,0.33839779,0.766380407
0.885162018,0.813713038,0.323518816,0.833314079,0.099204725,0.868340307,0.421848739,0.746127817,0.434311748,0.467540722,0.484116022,0.740935115
0.891176341,0.820817623,0.388497691,0.820001223,0.134062587,0.870571827,0.417188694,0.73855958,0.529464486,0.508680318,0.60980663,0.729484733
0.880918173,0.810914864,0.433367176,0.800844031,0.218863828,0.858577406,0.400076394,0.733563903,0.504145194,0.572589389,0.658149171,0.71485369
0.845406923,0.833300258,0.465234337,0.801696896,0.269295248,0.79748954,0.36631016,0.756941109,0.551198745,0.652376027,0.437845304,0.783237913
0.841016091,0.857967851,0.522778633,0.815030139,0.336903356,0.756206416,0.3289534,0.789413008,0.611920233,0.688792233,0.336325967,0.803276081
0.79680275,0.821591586,0.534863918,0.833555328,0.395873241,0.731938633,0.292131398,0.79777116,0.493763537,0.694761899,0.166436464,0.810591603
0.76090469,0.818892637,0.620639963,0.809511998,0.420743438,0.705160391,0.264629488,0.798091395,0.60056763,0.68481661,0.127071823,0.804071247
0.712092746,0.791188728,0.717649756,0.770602986,0.435173435,0.683124128,0.24499618,0.766441434,0.678691463,0.654083426,0.100828729,0.822360051
0.630309226,0.763405438,0.702944355,0.727178205,0.587270504,0.668619247,0.229488159,0.698466071,0.598177608,0.607485138,0.05179558,0.755248092
0.650208877,0.740563604,0.720957652,0.675737848,0.589917066,0.648814505,0.216883117,0.612760325,0.582194339,0.564413814,0.05179558,0.70403944
0.626099642,0.705199444,0.728981757,0.638221962,0.659200064,0.652719665,0.209014515,0.546482211,0.63335574,0.529592841,0.049723757,0.624681934
0.608403696,0.665489184,0.712213015,0.61943174,0.707310049,0.620920502,0.194499618,0.51863238,0.501904549,0.502324306,0.043508287,0.542302799
0.608649043,0.644254812,0.709036125,0.614192224,0.760095679,0.658577406,0.19197861,0.524332575,0.540219583,0.4868954,0.029696133,0.474395674
0.65849653,0.636991467,0.735794059,0.620546242,0.709878219,0.658298466,0.191596639,0.527321442,0.509746807,0.479966101,0.024861878,0.584764631
0.698008488,0.648501687,0.686372122,0.641925641,0.658968078,0.632357043,0.192589763,0.50711457,0.502128613,0.482957165,0.029696133,0.640903308
0.738670925,0.674280611,0.665738709,0.686046986,0.524024701,0.634309623,0.197784568,0.484292439,0.47807902,0.500367652,0.023480663,0.676685751
0.724764599,0.741039889,0.643893492,0.774646452,0.501117276,0.713807531,0.207639419,0.504680778,0.462842632,0.55723526,0.022790055,0.761132316
0.614518589,0.797717801,0.573805391,0.832739839,0.504656358,0.848814505,0.219556914,0.597858691,0.442154007,0.636573237,0.035220994,0.701653944
0.296726493,0.832764437,0.520289523,0.865006014,0.488122593,0.865271967,0.237738732,0.678035034,0.372171185,0.674858859,0.048342541,0.795324427
0.2357356,0.858086922,0.451478728,0.876463633,0.413050318,0.833751743,0.262184874,0.709076547,0.364403615,0.662034671,0.066298343,0.789917303
0.22025441,0.852847787,0.428487211,0.89045946,0.363884542,0.841841004,0.29381207,0.730350872,0.353200388,0.625381672,0.08839779,0.769561069
0.15401839,0.845207382,0.347394622,0.897316362,0.359627772,0.829846583,0.332009167,0.723316361,0.305250579,0.589725694,0.111187845,0.80216285
0.130882808,0.862095654,0.332852979,0.882117689,0.296813953,0.813668061,0.373109244,0.717498746,0.301814923,0.55583943,0.125690608,0.78514631
0.130939172,0.843857908,0.278944093,0.863062432,0.193383687,0.839330544,0.409854851,0.715865544,0.252894167,0.537244981,0.154696133,0.727099237
0.134834888,0.817066878,0.280712672,0.836936208,0.160156181,0.839051604,0.434453782,0.70330163,0.270147136,0.538715587,0.180939227,0.735846056
0.165164007,0.803552292,0.312972849,0.826263498,0.094936778,0.79776848,0.444766998,0.689264632,0.310179999,0.539712609,0.183701657,0.749681934
0.248322355,0.805000992,0.286018406,0.808132463,0.078626433,0.786610879,0.451260504,0.686489256,0.31996415,0.569959745,0.18301105,0.770833333
0.301358251,0.804246874,0.268299872,0.81260406,0.088410022,0.818410042,0.443391902,0.707763581,0.353797894,0.647415845,0.239640884,0.758587786
0.348890412,0.800575511,0.248976517,0.815995134,0.119122602,0.789121339,0.432314744,0.730596386,0.39778923,0.670833385,0.314226519,0.730756997
0.43879802,0.80381028,0.266924311,0.828281833,0.116691114,0.751464435,0.410618793,0.735624086,0.390544477,0.67072122,0.388121547,0.75620229
0.557394678,0.791506251,0.279042348,0.799005783,0.133036621,0.730543933,0.38961039,0.743405813,0.413623123,0.665474395,0.502762431,0.767175573
0.571724283,0.770073427,0.282055481,0.753253461,0.12219381,0.70376569,0.37776929,0.716153756,0.528269475,0.63122671,0.677486188,0.750477099
0.66189271,0.764020639,0.352831363,0.708007421,0.182230417,0.663040446,0.365469824,0.661767061,0.626633804,0.59011204,0.778314917,0.71851145
0.691029353,0.719845207,0.480037992,0.65891839,0.196555078,0.643793584,0.352177235,0.590471921,0.650085891,0.550542754,0.821132597,0.701335878
0.642017373,0.676225442,0.588052271,0.609880327,0.196355394,0.635425384,0.332467532,0.531174945,0.746956457,0.519261207,0.850828729,0.676526718
0.695698687,0.647310974,0.666262732,0.591436687,0.268326667,0.635704324,0.317035905,0.508534281,0.751811188,0.493700071,0.852209945,0.678435115
0.687399982,0.633181187,0.626797236,0.583441499,0.355027937,0.633193863,0.313903743,0.506623542,0.749719919,0.478557809,0.867403315,0.672868957
0.760317846,0.6167692,0.603085187,0.583397327,0.424952143,0.675313808,0.30565317,0.502972855,0.76443349,0.470643951,0.866022099,0.673664122
0.857363733,0.631295892,0.694068713,0.620417123,0.530459161,0.684518828,0.295874714,0.491956747,0.754724027,0.473560239,0.813535912,0.696246819
0.751901994,0.660230204,0.73582681,0.676216947,0.636508878,0.666387727,0.295110772,0.486043061,0.759877511,0.491182592,0.774171271,0.722964377
0.629363202,0.729509823,0.790619985,0.757759037,0.672987736,0.752022315,0.293277311,0.481207502,0.760997834,0.545894141,0.766574586,0.780375318
0.569907387,0.78368724,0.761667704,0.823402491,0.727187693,0.833472803,0.297402597,0.544859683,0.757786242,0.616271389,0.741712707,0.814408397
0.638074135,0.811629292,0.802410507,0.859854843,0.68789047,0.888423989,0.301680672,0.640055081,0.756815296,0.642842009,0.685773481,0.826812977
0.511585474,0.842528279,0.750401205,0.878563516,0.755937168,0.864435146,0.309625668,0.664147479,0.760475017,0.613704059,0.709254144,0.812659033
0.681216569,0.856419925,0.802901778,0.891291938,0.778615768,0.885355649,0.321772345,0.661863131,0.765703189,0.555951595,0.740331492,0.81456743
0.630344591,0.866402064,0.704876691,0.897353739,0.742273499,0.891492329,0.335905271,0.644271517,0.724998133,0.502050125,0.726519337,0.822678117
0.669891915,0.843877754,0.709625651,0.905562993,0.710854905,0.921896792,0.349579832,0.613891824,0.632982299,0.466867733,0.689917127,0.816952926
0.580732505,0.823675332,0.689614515,0.883609354,0.644279193,0.937238494,0.366004584,0.603462815,0.627305997,0.480065803,0.678867403,0.805502545
0.518483931,0.840920818,0.696230308,0.862314901,0.559554511,0.955090656,0.373338426,0.585401522,0.591082232,0.467254078,0.648480663,0.797550891
0.445560541,0.823318119,0.691121082,0.845063914,0.614115941,0.934728033,0.366080978,0.570403817,0.570692359,0.452934359,0.561464088,0.807251908
0.380608726,0.800357214,0.717584253,0.831662714,0.657895795,0.90237099,0.355538579,0.578676573,0.663903204,0.483991575,0.475828729,0.816157761
0.36514964,0.799106966,0.749091147,0.828516286,0.691995418,0.879776848,0.314896868,0.617179578,0.756889984,0.553172397,0.369475138,0.81043257
0.298974404,0.798928359,0.747650084,0.833286896,0.61136263,0.830962343,0.272803667,0.666623969,0.768242587,0.601777191,0.29558011,0.806774809
0.272159719,0.793252629,0.729145515,0.842281058,0.54720898,0.828172943,0.241100076,0.702895998,0.765553813,0.646381435,0.273480663,0.792143766
0.244914018,0.785751141,0.698948678,0.82469708,0.390060088,0.815341702,0.233995416,0.715096978,0.760923146,0.666334326,0.257596685,0.791030534
0.246219221,0.763286366,0.695313268,0.779593751,0.532547265,0.774058577,0.230175707,0.697441317,0.751138995,0.635239721,0.267265193,0.767811705
0.347130984,0.743322088,0.702223823,0.734286549,0.601862891,0.737517434,0.235217723,0.648189067,0.701247293,0.5929037,0.246546961,0.75826972
0.410864904,0.725739234,0.612517604,0.679193482,0.667783279,0.667782427,0.239801375,0.586565045,0.559787886,0.55268635,0.191298343,0.740458015
0.53906326,0.683449097,0.609438968,0.641184905,0.618887444,0.633472803,0.234682964,0.521023473,0.484054074,0.517030372,0.162292818,0.726304071
0.677299854,0.687001389,0.690957325,0.627362369,0.524389716,0.615620642,0.24316272,0.485776198,0.579654941,0.495170678,0.14640884,0.709446565
0.81436055,0.654475094,0.68067337,0.614674722,0.376853069,0.60474198,0.249350649,0.492170237,0.710658003,0.48829123,0.14019337,0.70403944
0.885302374,0.629589204,0.545409884,0.613699533,0.233507148,0.6013947,0.249274255,0.494433236,0.663305699,0.48072633,0.145718232,0.706902036
0.859042483,0.621333598,0.427078898,0.627433725,0.211484244,0.591910739,0.252330023,0.494497283,0.658600344,0.481835516,0.162983425,0.705947837
0.748328986,0.675709466,0.423639996,0.670263879,0.152363406,0.629567643,0.264171123,0.490579733,0.673015162,0.500081008,0.181629834,0.707379135
0.85819924,0.743897599,0.341270101,0.753498107,0.098403097,0.708507671,0.277922078,0.489512281,0.629023826,0.548947519,0.189917127,0.750477099
0.867103576,0.801428855,0.268430878,0.809043092,0.085055473,0.780195258,0.288846448,0.550218294,0.664276645,0.621468363,0.217541436,0.809160305
0.877869016,0.832605676,0.207545934,0.848145782,0.060926844,0.843514644,0.286249045,0.663966012,0.643139891,0.667543215,0.247237569,0.803594148
0.894098404,0.857531256,0.134215439,0.854832791,0.087202059,0.846025105,0.28670741,0.71047491,0.630517589,0.668365757,0.290745856,0.794052163
0.802622563,0.865251042,0.149706875,0.871162955,0.094092891,0.867224547,0.300152788,0.712385649,0.652102472,0.633818966,0.339088398,0.781965649
0.743608815,0.855169677,0.132970884,0.867951968,0.083462288,0.857740586,0.31802903,0.696181723,0.655314064,0.605341542,0.399861878,0.750318066
