OWPP1,OWPP2,OWPP3,OWPP4,OWPP5,SF,L1,L2,L3,G1,G2,G3
OS_AC1,OS_AC3,OS_AC5,OS_AC7,OS_AC8,nAC4,nAC6,nAC9,nAC12,nAC3,nAC9,nAC12
65,90,85,30,35,25,50,40,50,,,
WPP,WPP,WPP,WPP,WPP,SF,Load,Load,Load,Slack,Slack,Slack
0.05307,0.04989,0.05148,0.3693,0.05307,0.03146,0.74718,0.61069,0.56874,130.54,119.4,99.06
0.04932,0.04735,0.04488,0.36487,0.04932,0.00639,0.73485,0.57575,0.58141,151.25,158.22,105.03
0.0604,0.0598,0.05799,0.37871,0.0604,0.00003,0.71218,0.54755,0.57303,150.01,175.1,105.02
0.09615,0.09615,0.09327,0.40655,0.09615,0,0.68874,0.52288,0.56736,124.94,137.57,101.77
0.14033,0.13472,0.14033,0.4311,0.14033,0,0.68849,0.5033,0.53952,118.98,118.98,98.14
0.21045,0.20834,0.1894,0.44563,0.21045,0,0.66257,0.47902,0.47962,114,114,90.99
0.27903,0.27624,0.25392,0.44241,0.27903,0,0.63513,0.45554,0.4605,101.87,103.38,100
0.2671,0.24573,0.24573,0.44127,0.2671,0,0.60291,0.44411,0.43846,97.6,97.6,87.13
0.28702,0.2698,0.25832,0.43354,0.28702,0,0.59374,0.43821,0.43651,90.04,89,81.44
0.28025,0.26904,0.25502,0.42215,0.28025,0,0.57262,0.43878,0.42659,81.56,86.42,80
0.24881,0.24881,0.22641,0.40632,0.24881,0.00125,0.57951,0.43621,0.4225,90.23,90.93,80
0.2202,0.20699,0.20479,0.39255,0.2202,0.02698,0.60262,0.44783,0.44494,102.26,94.8,87
0.16044,0.15402,0.15242,0.39049,0.16044,0.08844,0.63499,0.50296,0.46652,116.01,109.2,99
0.09034,0.08673,0.08944,0.39033,0.09034,0.1723,0.68796,0.57183,0.51491,108,107.13,120.38
0.0715,0.06578,0.07078,0.4005,0.0715,0.26018,0.72167,0.60591,0.52523,104.05,104.05,104.05
0.02981,0.02713,0.02713,0.40785,0.02981,0.28963,0.74907,0.61532,0.50992,98.3,98.3,98.3
0.0203,0.0201,0.01827,0.40448,0.0203,0.37939,0.76343,0.63747,0.48608,88.29666667,88.29666667,88.29666667
0.02195,0.02129,0.02085,0.40288,0.02195,0.44714,0.78831,0.63248,0.4715,80.9,80.9,80.9
0.01982,0.01823,0.01863,0.40058,0.01982,0.38483,0.7842,0.61592,0.46312,73.74666667,73.74666667,73.74666667
0.00764,0.00733,0.00695,0.39882,0.00764,0.40101,0.78487,0.60301,0.45264,71.02,71.02,71.02
0.00491,0.00462,0.00447,0.38574,0.00491,0.46926,0.78441,0.57909,0.44959,70.40666667,70.40666667,70.40666667
0.00595,0.00553,0.00541,0.36953,0.00595,0.44152,0.77453,0.56228,0.45369,79.81666667,79.81666667,79.81666667
0.01026,0.01005,0.00954,0.34139,0.01026,0.33277,0.7571,0.55629,0.48168,87.7,87.7,87.7
0.01115,0.01081,0.01025,0.30338,0.01115,0.22019,0.76172,0.56676,0.55261,99.67333333,99.67333333,99.67333333
0.00825,0.00783,0.00816,0.25451,0.00825,0.11923,0.73912,0.55163,0.60151,123.4833333,123.4833333,123.4833333
0.01235,0.01198,0.01222,0.21895,0.01235,0.03448,0.72184,0.52134,0.61685,140.93,140.93,140.93
0.02651,0.02385,0.02438,0.22828,0.02651,0.0007,0.70945,0.49373,0.61662,129.77,129.77,129.77
0.04257,0.03959,0.03917,0.26071,0.04257,0,0.68633,0.47463,0.61091,114.98,114.98,114.98
0.07266,0.0683,0.06903,0.28885,0.07266,0,0.67678,0.46133,0.58529,104.2633333,104.2633333,104.2633333
0.16125,0.14835,0.14835,0.30437,0.16125,0,0.64837,0.44193,0.51606,99.18,99.18,99.18
0.1871,0.18336,0.1871,0.31975,0.1871,0,0.62694,0.41932,0.47764,86.28333333,86.28333333,86.28333333
0.26522,0.25461,0.25726,0.33129,0.26522,0,0.61475,0.40701,0.46827,81.14333333,81.14333333,81.14333333
0.4023,0.37816,0.38621,0.33626,0.4023,0,0.58899,0.39929,0.47035,74.62333333,74.62333333,74.62333333
0.41418,0.3769,0.38519,0.34277,0.41418,0,0.57647,0.39271,0.47069,68.81333333,68.81333333,68.81333333
0.41267,0.40855,0.37966,0.34667,0.41267,0.00907,0.56908,0.38353,0.48104,64.93333333,64.93333333,64.93333333
0.4003,0.38829,0.39229,0.33818,0.4003,0.04922,0.55811,0.37774,0.47628,65.93666667,65.93666667,65.93666667
0.33712,0.30678,0.31015,0.32678,0.33712,0.11038,0.56332,0.39572,0.4721,64.80666667,64.80666667,64.80666667
0.25052,0.22547,0.24801,0.32158,0.25052,0.14986,0.58916,0.42823,0.45293,64.16333333,64.16333333,64.16333333
0.15474,0.15319,0.15164,0.32625,0.15474,0.2517,0.61797,0.46365,0.46665,69.33,69.33,69.33
0.18136,0.16866,0.16504,0.33305,0.18136,0.38913,0.65568,0.48949,0.49115,61.32,61.32,61.32
0.14446,0.13001,0.14446,0.32686,0.14446,0.49123,0.67961,0.50802,0.50107,49.55333333,49.55333333,49.55333333
0.16003,0.16003,0.15683,0.29604,0.16003,0.54646,0.70097,0.52027,0.50948,40.75666667,40.75666667,40.75666667
0.15675,0.15205,0.14421,0.26231,0.15675,0.56629,0.70929,0.53599,0.52455,33.81666667,33.81666667,33.81666667
0.18401,0.16929,0.18033,0.23379,0.18401,0.56608,0.69001,0.54538,0.53198,30.91666667,30.91666667,30.91666667
0.19048,0.18477,0.18667,0.20335,0.19048,0.5393,0.67502,0.53265,0.50938,42.19666667,42.19666667,42.19666667
0.28055,0.25811,0.27775,0.17498,0.28055,0.46973,0.65957,0.51139,0.49118,62.13,62.13,62.13
0.3594,0.33424,0.33065,0.15135,0.3594,0.35557,0.65927,0.49729,0.50937,83.41333333,83.41333333,83.41333333
0.39078,0.37515,0.36734,0.13123,0.39078,0.2273,0.68334,0.50428,0.54736,104.5333333,104.5333333,104.5333333
0.42036,0.41196,0.39935,0.11777,0.42036,0.11318,0.66922,0.49643,0.5721,115.4633333,115.4633333,115.4633333
0.50411,0.46379,0.50411,0.10454,0.50411,0.03347,0.65097,0.47721,0.57983,125.84,125.84,125.84
0.53306,0.49042,0.49042,0.09552,0.53306,0.00117,0.66796,0.45996,0.56304,132.16,132.16,132.16
0.65993,0.65993,0.65333,0.09009,0.65993,0,0.65671,0.44605,0.54721,130.5133333,130.5133333,130.5133333
0.75784,0.68963,0.72752,0.08565,0.75784,0,0.67062,0.43688,0.52843,121.3766667,121.3766667,121.3766667
0.79634,0.79634,0.75653,0.08458,0.79634,0,0.65526,0.42151,0.48782,119.0366667,119.0366667,119.0366667
0.78454,0.77669,0.76885,0.08504,0.78454,0,0.62763,0.4003,0.46216,108.0266667,108.0266667,108.0266667
0.90994,0.89174,0.89174,0.08649,0.90994,0,0.60326,0.38603,0.4369,104.6366667,104.6366667,104.6366667
0.71672,0.71672,0.65938,0.08871,0.71672,0,0.58442,0.37579,0.4149,98.87666667,98.87666667,98.87666667
0.33089,0.30111,0.32428,0.09139,0.33089,0,0.56912,0.37302,0.39827,97.30666667,97.30666667,97.30666667
0.16278,0.14976,0.15953,0.09659,0.16278,0.01042,0.5668,0.36635,0.38386,96.92333333,96.92333333,96.92333333
0.00757,0.00696,0.00734,0.09934,0.00757,0.06939,0.56642,0.36245,0.37917,94.86,94.86,94.86
0.00302,0.00302,0.00302,0.10133,0.00302,0.16542,0.55406,0.37846,0.38679,91.47666667,91.47666667,91.47666667
0.00714,0.00643,0.007,0.10638,0.00714,0.292,0.56606,0.41029,0.4038,88.64333333,88.64333333,88.64333333
0.00999,0.00939,0.00899,0.119,0.00999,0.4381,0.58569,0.44881,0.44718,80.86666667,80.86666667,80.86666667
0.00994,0.00924,0.00964,0.1346,0.00994,0.56555,0.61263,0.47547,0.46778,70.18333333,70.18333333,70.18333333
-0.00231,-0.00231,-0.00218,0.14768,-0.00231,0.66345,0.64948,0.4935,0.47423,64.34,64.34,64.34
0.00107,0.00101,0.00099,0.15632,0.00107,0.71357,0.67469,0.51493,0.4703,61.35,61.35,61.35
0.00491,0.00452,0.00481,0.16412,0.00491,0.72403,0.68016,0.52531,0.45617,54.67,54.67,54.67
0.00755,0.0068,0.00718,0.17437,0.00755,0.69497,0.67216,0.5298,0.43869,59.76,59.76,59.76
0.00774,0.00727,0.00696,0.18071,0.00774,0.62296,0.65674,0.52004,0.43228,66.55333333,66.55333333,66.55333333
0.00537,0.0052,0.0051,0.18064,0.00537,0.50754,0.61468,0.50898,0.44312,77.48,77.48,77.48
0.00984,0.00964,0.00895,0.18744,0.00984,0.37178,0.62613,0.5015,0.47917,85.26666667,85.26666667,85.26666667
0.01025,0.01005,0.00994,0.19249,0.01025,0.23398,0.64468,0.52361,0.52204,101.5533333,101.5533333,101.5533333
0.01396,0.01354,0.01368,0.1811,0.01396,0.11615,0.65028,0.52642,0.53277,116.12,116.12,116.12
0.01309,0.01231,0.0127,0.1528,0.01309,0.03585,0.65733,0.50633,0.54197,131.36,131.36,131.36
0.01136,0.01045,0.01068,0.13039,0.01136,0.00127,0.648,0.48791,0.54515,137.4,137.4,137.4
0.01323,0.01231,0.01297,0.12963,0.01323,0,0.6468,0.47365,0.53657,136.08,136.08,136.08
0.00881,0.00845,0.00819,0.13429,0.00881,0,0.64632,0.46587,0.51151,126.4566667,126.4566667,126.4566667
0.0123,0.01119,0.01205,0.14041,0.0123,0,0.61739,0.44392,0.47415,117.5733333,117.5733333,117.5733333
0.00218,0.00209,0.00207,0.14316,0.00218,0,0.60077,0.43003,0.44536,103.2766667,103.2766667,103.2766667
-0.00137,-0.00132,-0.00135,0.14729,-0.00137,0,0.58507,0.42137,0.43384,97.2,97.2,97.2
0,0,0,0.1492,0,0,0.57013,0.41657,0.42235,91.96,91.96,91.96
0,0,0,0.14729,0,0,0.56659,0.4132,0.42564,92.11333333,92.11333333,92.11333333
0,0,0,0.14439,0,0.01247,0.57627,0.41555,0.42457,99.84666667,99.84666667,99.84666667
0,0,0,0.14515,0,0.07454,0.59946,0.4327,0.45436,110.5966667,110.5966667,110.5966667
0,0,0,0.14676,0,0.16887,0.63469,0.49468,0.47171,121.9966667,121.9966667,121.9966667
0,0,0,0.15968,0,0.29859,0.69051,0.57158,0.51573,128.8466667,128.8466667,128.8466667
0,0,0,0.18805,0,0.44423,0.73483,0.61965,0.54676,120.5533333,120.5533333,120.5533333
0.00001,0.00001,0.00001,0.21994,0.00001,0.57292,0.76154,0.64074,0.55841,111.1866667,111.1866667,111.1866667
0,0,0,0.25054,0,0.67184,0.77086,0.66606,0.55846,101.8366667,101.8366667,101.8366667
0.00011,0.0001,0.00011,0.2825,0.00011,0.72248,0.78721,0.67995,0.57392,95.19,95.19,95.19
0.00151,0.0014,0.00151,0.31332,0.00151,0.73637,0.78748,0.67627,0.56692,87.52,87.52,87.52
0.00151,0.0014,0.00151,0.33971,0.00151,0.70816,0.78086,0.68266,0.56088,85.72666667,85.72666667,85.72666667
0.04927,0.04829,0.0473,0.3576,0.04927,0.63799,0.7662,0.66361,0.55315,83.97666667,83.97666667,83.97666667
0.07037,0.06615,0.06545,0.37083,0.07037,0.51983,0.75961,0.63789,0.56582,81.71,81.71,81.71
0.0519,0.05034,0.04827,0.37328,0.0519,0.38235,0.75623,0.62219,0.58699,91.61333333,91.61333333,91.61333333
0.0591,0.05378,0.0591,0.36777,0.0591,0.24046,0.76499,0.62935,0.63208,119.0066667,119.0066667,119.0066667
0.10713,0.10499,0.10285,0.35378,0.10713,0.11983,0.76582,0.60198,0.657,155.9366667,155.9366667,155.9366667
0.13426,0.12486,0.12352,0.33175,0.13426,0.03817,0.75844,0.56626,0.64509,167.1033333,167.1033333,167.1033333
0.13426,0.12486,0.12352,0.30927,0.13426,0.00136,0.73516,0.53639,0.64798,165.19,165.19,165.19
0.13426,0.12486,0.12352,0.28495,0.13426,0,0.71946,0.51489,0.63432,158.1566667,158.1566667,158.1566667
0.10661,0.10448,0.09915,0.26346,0.10661,0,0.72057,0.4986,0.61139,136.1333333,136.1333333,136.1333333
0.09854,0.08868,0.08868,0.24549,0.09854,0,0.69569,0.47275,0.58002,123.84,123.84,123.84
0.15114,0.14962,0.14358,0.26522,0.15114,0,0.65344,0.44659,0.54635,117.8166667,117.8166667,117.8166667
0.25841,0.24549,0.23774,0.27845,0.25841,0,0.63337,0.43242,0.52795,107.2966667,107.2966667,107.2966667
0.31284,0.30345,0.30032,0.27585,0.31284,0,0.62425,0.43007,0.50707,99.51333333,99.51333333,99.51333333
0.32888,0.31573,0.30915,0.26835,0.32888,0,0.61532,0.4234,0.50119,94.8,94.8,94.8
0.37977,0.34179,0.35319,0.26231,0.37977,0.00975,0.62632,0.42253,0.5098,98.11666667,98.11666667,98.11666667
0.23428,0.23193,0.22959,0.25956,0.23428,0.05922,0.64383,0.43572,0.51818,105.9733333,105.9733333,105.9733333
0.12294,0.11802,0.12171,0.2666,0.12294,0.13846,0.67232,0.49253,0.55314,114.6166667,114.6166667,114.6166667
0.03177,0.03145,0.03018,0.27914,0.03177,0.22787,0.71008,0.56526,0.58581,120.61,120.61,120.61
0.01866,0.01792,0.0168,0.29719,0.01866,0.31559,0.73547,0.60546,0.60117,116.9333333,116.9333333,116.9333333
0,0,0,0.32043,0,0.44537,0.76118,0.61973,0.61354,108.1933333,108.1933333,108.1933333
0,0,0,0.33366,0,0.53685,0.78582,0.64007,0.61361,97.21,97.21,97.21
0,0,0,0.34904,0,0.60393,0.80329,0.64856,0.61741,76.43666667,76.43666667,76.43666667
0,0,0,0.36517,0,0.65128,0.79717,0.65736,0.61768,64.36666667,64.36666667,64.36666667
0.0003,0.00029,0.00027,0.3771,0.0003,0.65985,0.80164,0.68955,0.61634,63.95666667,63.95666667,63.95666667
0.00267,0.00248,0.00254,0.38024,0.00267,0.61241,0.78171,0.67058,0.6088,74.12333333,74.12333333,74.12333333
0.00187,0.00185,0.00179,0.38085,0.00187,0.50601,0.78104,0.63981,0.59807,84.66666667,84.66666667,84.66666667
0,0,0,0.36953,0,0.37514,0.77455,0.62372,0.60466,91.72333333,91.72333333,91.72333333
0,0,0,0.34277,0,0.22813,0.77575,0.63327,0.62916,107.66,107.66,107.66
0,0,0,0.30575,0,0.10824,0.78197,0.61434,0.65026,125.0833333,125.0833333,125.0833333
0,0,0,0.26315,0,0.03143,0.75401,0.57769,0.62951,141.04,141.04,141.04
0,0,0,0.23356,0,0.00104,0.74201,0.55051,0.62496,131.5333333,131.5333333,131.5333333
0,0,0,0.22614,0,0,0.72384,0.52907,0.62697,109.69,109.69,109.69
0,0,0,0.22736,0,0,0.73248,0.50674,0.60236,90.22333333,90.22333333,90.22333333
0.00037,0.00033,0.00035,0.23065,0.00037,0,0.70531,0.47665,0.54061,79.44666667,79.44666667,79.44666667
0.00807,0.00799,0.00799,0.22025,0.00807,0,0.6515,0.44924,0.51436,74.44,74.44,74.44
0.01632,0.0155,0.0155,0.21887,0.01632,0,0.62646,0.43724,0.49717,69.03666667,69.03666667,69.03666667
0.01623,0.01509,0.0159,0.21796,0.01623,0,0.5997,0.43162,0.47967,68.77666667,68.77666667,68.77666667
0.03512,0.03477,0.03477,0.21895,0.03512,0,0.60546,0.42244,0.47706,75.92,75.92,75.92
0.05316,0.04891,0.0505,0.21666,0.05316,0.00862,0.60797,0.43256,0.49364,77.52,77.52,77.52
0.09405,0.08935,0.09217,0.21604,0.09405,0.03292,0.61145,0.44943,0.5014,85.93333333,85.93333333,85.93333333
0.10573,0.09727,0.10045,0.2321,0.10573,0.05959,0.65468,0.50908,0.53295,107.2066667,107.2066667,107.2066667
0.12054,0.10969,0.10849,0.25826,0.12054,0.08526,0.69702,0.57747,0.54611,115.7333333,115.7333333,115.7333333
0.11069,0.10515,0.10737,0.29091,0.11069,0.10235,0.72812,0.61373,0.57082,106.7766667,106.7766667,106.7766667
0.09018,0.08476,0.08116,0.32908,0.09018,0.1134,0.73541,0.63124,0.5762,92.11666667,92.11666667,92.11666667
0.06066,0.0552,0.05884,0.34537,0.06066,0.10718,0.74366,0.652,0.57633,69.02666667,69.02666667,69.02666667
0.04361,0.04056,0.03925,0.36747,0.04361,0.10789,0.76092,0.65452,0.57858,53.36,53.36,53.36
0.01481,0.01348,0.01348,0.38628,0.01481,0.13073,0.75689,0.6687,0.58102,42.94333333,42.94333333,42.94333333
0.00388,0.00353,0.00384,0.40502,0.00388,0.09867,0.74705,0.69711,0.56699,35.63,35.63,35.63
0.00025,0.00025,0.00024,0.41764,0.00025,0.0812,0.73643,0.68159,0.55568,34.22333333,34.22333333,34.22333333
0.00066,0.00062,0.00061,0.42727,0.00066,0.13941,0.73233,0.64169,0.55722,46.55,46.55,46.55
0.00088,0.00085,0.00086,0.41282,0.00088,0.1665,0.72911,0.62082,0.59322,66.21666667,66.21666667,66.21666667
0,0,0,0.38582,0,0.12904,0.72521,0.61963,0.60626,74.64,74.64,74.64
0,0,0,0.34544,0,0.08824,0.73491,0.59996,0.62215,94.39666667,94.39666667,94.39666667
0,0,0,0.29351,0,0.0333,0.72602,0.56948,0.63533,120.82,120.82,120.82
0,0,0,0.24388,0,0.002,0.71718,0.54103,0.62305,123.0666667,123.0666667,123.0666667
0.00008,0.00008,0.00008,0.2178,0.00008,0,0.69912,0.51942,0.59773,126.8,126.8,126.8
0.00031,0.0003,0.00028,0.20526,0.00031,0,0.69348,0.50168,0.57751,118.7266667,118.7266667,118.7266667
0.00016,0.00015,0.00014,0.19784,0.00016,0,0.65924,0.47484,0.56442,108.02,108.02,108.02
0,0,0,0.19096,0,0,0.62174,0.45376,0.54989,92.2,92.2,92.2
0.00449,0.00413,0.00435,0.18255,0.00449,0,0.59549,0.44123,0.5335,85.88,85.88,85.88
0.01986,0.01787,0.01807,0.17039,0.01986,0,0.59152,0.43632,0.50693,80.98333333,80.98333333,80.98333333
0.0397,0.03573,0.0397,0.15532,0.0397,0,0.58355,0.43337,0.4836,80.21333333,80.21333333,80.21333333
0.04518,0.04201,0.04518,0.14332,0.04518,0.00816,0.58833,0.43091,0.49224,87.21333333,87.21333333,87.21333333
0.04937,0.04443,0.04443,0.13391,0.04937,0.05477,0.60014,0.44394,0.50028,97.31666667,97.31666667,97.31666667
0.07294,0.06564,0.07002,0.13146,0.07294,0.13778,0.63507,0.49584,0.50173,105.7833333,105.7833333,105.7833333
0.05367,0.04938,0.05153,0.1336,0.05367,0.26675,0.678,0.55712,0.54572,117.7333333,117.7333333,117.7333333
0.03512,0.03301,0.03407,0.14316,0.03512,0.41552,0.70842,0.59748,0.58408,106.9366667,106.9366667,106.9366667
0.03984,0.03665,0.03625,0.1593,0.03984,0.52886,0.74117,0.61364,0.58804,86.22,86.22,86.22
0.07396,0.06878,0.07174,0.17972,0.07396,0.57703,0.75054,0.64614,0.57576,78.50666667,78.50666667,78.50666667
0.16532,0.15705,0.15044,0.20343,0.16532,0.59433,0.75748,0.64877,0.55724,76.4,76.4,76.4
0.24292,0.22106,0.21863,0.23295,0.24292,0.6183,0.74326,0.63935,0.55323,66.51,66.51,66.51
0.30991,0.27892,0.29132,0.25268,0.30991,0.63003,0.73482,0.65107,0.53483,67.36333333,67.36333333,67.36333333
0.33727,0.30692,0.32041,0.26239,0.33727,0.58112,0.72804,0.63914,0.52165,64.87333333,64.87333333,64.87333333
0.28197,0.26223,0.26223,0.26491,0.28197,0.46564,0.71751,0.61143,0.53172,76.3,45.07,90
0.28989,0.28409,0.27539,0.25061,0.28989,0.33353,0.72209,0.60267,0.56271,87,46.93,93.86
0.27597,0.24838,0.27597,0.22461,0.27597,0.20864,0.72237,0.61492,0.5976,93,55.69,100.25
0.23656,0.21291,0.2342,0.19241,0.23656,0.10684,0.72069,0.59484,0.61175,117.84,115.63,116
0.29938,0.28142,0.27244,0.15211,0.29938,0.04195,0.71096,0.55711,0.6259,130.98,130.86,133.57
0.34867,0.32775,0.32775,0.12381,0.34867,0.00257,0.70041,0.52872,0.61082,137.05,137.89,143.96
0.35653,0.34227,0.3494,0.11724,0.35653,0,0.6855,0.50873,0.59858,129.57,129.67,143.9
0.31692,0.31375,0.29157,0.11877,0.31692,0,0.69398,0.49345,0.57247,117.72,117.72,133
0.37828,0.34045,0.37071,0.11884,0.37828,0,0.66937,0.46665,0.56143,101,101,119
0.3365,0.31294,0.31631,0.11242,0.3365,0,0.63648,0.44571,0.53848,96.36,96.36,117.7
0.31365,0.3011,0.28542,0.11074,0.31365,0,0.60972,0.43517,0.51237,89.33,84.55,104
0.41336,0.41336,0.37616,0.11273,0.41336,0,0.58707,0.43003,0.47656,77.33,83.58,93
0.43289,0.43289,0.43289,0.11601,0.43289,0,0.58321,0.42362,0.4567,82.14,93.35,84.18
0.42842,0.407,0.41128,0.12527,0.42842,0.01047,0.58828,0.42051,0.45574,85.99,99.35,78.88
0.33981,0.30923,0.32962,0.13949,0.33981,0.05358,0.59834,0.42911,0.45516,88.89,114,78
0.27403,0.2658,0.2521,0.15662,0.27403,0.09136,0.63085,0.47828,0.49274,102.27,114,77.55
0.25385,0.24878,0.24624,0.17842,0.25385,0.11683,0.6917,0.5405,0.55226,95.78,103.76,94.59
0.08823,0.08118,0.07941,0.20824,0.08823,0.15413,0.73178,0.57655,0.61114,85.07,85.07,110
0.05891,0.05479,0.05715,0.24702,0.05891,0.19636,0.74784,0.59463,0.62927,79.71,79.71,112.1
0.09592,0.08825,0.09496,0.2916,0.09592,0.26068,0.75763,0.61113,0.62412,75.23,76.39,101.3
0.22954,0.21118,0.20888,0.33389,0.22954,0.35664,0.76406,0.6073,0.6222,73.9,73.8,97.48
0.16309,0.1533,0.15493,0.37183,0.16309,0.45326,0.75337,0.58786,0.62385,66.15,69.85,95.15
0.09892,0.09892,0.09298,0.41014,0.09892,0.52052,0.75062,0.57509,0.61644,62.19,75.13,89.48
0.10384,0.09968,0.10176,0.44807,0.10384,0.49681,0.73444,0.55373,0.60759,65.55,77.7,84.97
0.04452,0.04185,0.04141,0.48448,0.04452,0.41527,0.70797,0.53959,0.60731,56.98,77.55,78.13
0.03226,0.03097,0.03194,0.52157,0.03226,0.30226,0.71547,0.53101,0.62246,66.79,97.46,74.14
0.05009,0.05009,0.04959,0.55422,0.05009,0.18871,0.72927,0.54604,0.62759,78.17,115.25,72.8
0.07184,0.06896,0.06681,0.57961,0.07184,0.10226,0.73092,0.53293,0.60892,92.23,140.19,80.03
0.04838,0.04403,0.04693,0.58504,0.04838,0.03676,0.7217,0.5012,0.59227,106.91,139.92,81.62
0.02308,0.02147,0.02285,0.5686,0.02308,0.0009,0.68936,0.47435,0.58701,100.02,123.92,86.24
0.03903,0.03747,0.03513,0.54015,0.03903,0,0.66145,0.45688,0.57892,95.47,95.25,81.56
0.06333,0.05953,0.05763,0.50879,0.06333,0,0.67703,0.44582,0.56561,81,80.94,82.94
0.04932,0.04932,0.04834,0.47492,0.04932,0,0.66113,0.42609,0.50308,72.17,71.07,77.22
0.03344,0.0311,0.0301,0.43882,0.03344,0,0.61867,0.40405,0.47637,52.66,51.94,105.68
0.04805,0.04661,0.04372,0.42245,0.04805,0,0.58913,0.39223,0.46531,29.15,29.15,91.4
0.01688,0.01654,0.01587,0.41266,0.01688,0,0.56165,0.39097,0.45801,19.95,19.95,76.65
0.00254,0.00239,0.00241,0.40739,0.00254,0,0.57436,0.39384,0.4651,10,16.98,69.9
0.00227,0.00207,0.00211,0.39898,0.00227,0.00526,0.57382,0.39737,0.46182,13.69,13.69,68.01
0.00029,0.00027,0.00027,0.40402,0.00029,0.04764,0.57357,0.39553,0.4455,19.74,19.9,64.77
0,0,0,0.42697,0,0.11405,0.57153,0.39974,0.43915,22.6,22.6,69.13
-0.00272,-0.00258,-0.0025,0.47759,-0.00272,0.17749,0.5835,0.43157,0.44223,29.95,29.87,66.84
-0.00291,-0.0028,-0.00265,0.5296,-0.00291,0.32959,0.60875,0.46373,0.45539,17.41,17.41,75
0.00603,0.00561,0.00585,0.57028,0.00603,0.48376,0.64576,0.49191,0.47005,4.6,4.69,103
0.01904,0.01714,0.01847,0.58764,0.01904,0.60029,0.66824,0.53344,0.46437,0,0.02,94.02
0.04935,0.04787,0.0454,0.60171,0.04935,0.66072,0.65795,0.55975,0.471,-0.02,0.01,94.02
0.08084,0.07518,0.07276,0.61104,0.08084,0.65527,0.67661,0.56708,0.45305,-0.18,-0.13,69.13
0.08127,0.07721,0.07802,0.61533,0.08127,0.60238,0.6772,0.57212,0.45753,-1.01,-1.03,64.35
0.19059,0.18868,0.17534,0.61127,0.19059,0.52308,0.6645,0.58435,0.45098,-0.1,-0.1,58.71
0.27681,0.25467,0.25467,0.60248,0.27681,0.40045,0.64003,0.56102,0.43841,-0.01,1.77,43.84
0.39121,0.39121,0.35209,0.57816,0.39121,0.25975,0.64469,0.5466,0.46019,1.06,20.9,1
0.40342,0.36711,0.37518,0.55109,0.40342,0.15535,0.64556,0.52435,0.49633,42,54.87,10.29
0.52458,0.47212,0.47737,0.52791,0.52458,0.0766,0.66731,0.50929,0.5149,69.08,79.27,44.68
0.73643,0.71434,0.69224,0.51698,0.73643,0.01967,0.66798,0.48371,0.50527,88.65,78.26,70.09
0.79296,0.72952,0.72159,0.50619,0.79296,0.00035,0.64512,0.46481,0.49762,84.03,74.83,76.33
0.74485,0.72251,0.71506,0.49335,0.74485,0,0.63098,0.44958,0.50014,83.03,70.17,75.34
0.62065,0.62065,0.61444,0.49205,0.62065,0,0.62622,0.43929,0.47909,71.82,63.72,74
0.45144,0.44241,0.4063,0.49954,0.45144,0,0.60071,0.4195,0.4594,57.1,56.83,69.79
0.13566,0.12617,0.13024,0.50222,0.13566,0,0.5731,0.42488,0.39586,19.68,18.54,30.64
0.11176,0.10729,0.10505,0.51216,0.11176,0,0.55749,0.42075,0.40471,1.52,2.6,1.46
0.03762,0.03686,0.03536,0.52134,0.03762,0,0.54607,0.42645,0.39898,-0.09,0.07,3.38
0.09835,0.09245,0.09442,0.52531,0.09835,0,0.53107,0.42157,0.4049,-0.14,0,1.16
0.13092,0.12568,0.11783,0.5257,0.13092,0.00041,0.53027,0.41478,0.40912,-0.42,-0.43,12.29
0.13334,0.124,0.12,0.52615,0.13334,0.01986,0.53223,0.41212,0.42052,-4.4,-2.07,19.19
0.07974,0.07176,0.07974,0.53824,0.07974,0.08516,0.53232,0.42957,0.41541,-11.01,-1.1,14.47
0.10127,0.09823,0.10025,0.5608,0.10127,0.11169,0.54186,0.47011,0.41295,-10.7,-2.09,23.6
0.02904,0.02614,0.02875,0.58894,0.02904,0.16717,0.54892,0.51432,0.41658,-14.7,-5.3,64.77
0.02569,0.02312,0.02338,0.61609,0.02569,0.2774,0.563,0.60422,0.43162,-19.66,-6.76,65.62
0.04062,0.04062,0.0394,0.62144,0.04062,0.36001,0.58285,0.68339,0.44856,-27.27,-13.03,73.3
0.07237,0.06947,0.06585,0.6271,0.07237,0.42337,0.60667,0.70423,0.44938,-37.21,-38.39,81.55
0.08484,0.07975,0.07805,0.63016,0.08484,0.37769,0.62176,0.70687,0.45842,-65.43,-50.09,85
0.06599,0.06203,0.05939,0.63184,0.06599,0.26929,0.60319,0.75138,0.45318,-73.76,-60.04,95
0.08321,0.07572,0.08238,0.62374,0.08321,0.1819,0.58697,0.75754,0.44241,-49.26,-48.31,95
0.07768,0.07069,0.07302,0.60997,0.07768,0.14292,0.57757,0.71509,0.45534,-26.21,-10.1,78.56
0.06237,0.06112,0.06112,0.58305,0.06237,0.11874,0.57575,0.67107,0.4813,-5.01,-1.12,80.66
0.08637,0.07946,0.08378,0.53969,0.08637,0.08056,0.58793,0.62689,0.5069,31.04,10.06,73.3
0.06531,0.0627,0.05878,0.48379,0.06531,0.0406,0.59858,0.56279,0.5275,91.44,25.91,77.67
